date,store_nbr,item_nbr,units,sum_units
2013-03-27,19,83,4,8422
2013-03-26,19,83,8,8422
2013-03-25,19,83,6,8422
2013-03-24,19,83,15,8422
2013-04-09,19,83,2,8422
2013-04-02,19,83,6,8422
2013-03-23,19,83,9,8422
2013-03-22,19,83,12,8422
2013-03-20,19,83,9,8422
2013-04-10,19,83,6,8422
2013-03-17,19,83,21,8422
2013-03-15,19,83,8,8422
2013-04-16,19,83,6,8422
2013-03-14,19,83,4,8422
2013-03-13,19,83,6,8422
2013-03-11,19,83,5,8422
2013-04-20,19,83,11,8422
2013-03-09,19,83,12,8422
2013-03-07,19,83,6,8422
2013-03-06,19,83,10,8422
2013-04-22,19,83,10,8422
2013-04-25,19,83,13,8422
2013-03-05,19,83,20,8422
2013-03-03,19,83,11,8422
2013-04-30,19,83,3,8422
2013-03-01,19,83,7,8422
2013-02-27,19,83,2,8422
2013-05-02,19,83,6,8422
2013-02-26,19,83,20,8422
2013-02-25,19,83,5,8422
2013-02-23,19,83,20,8422
2013-02-22,19,83,17,8422
2013-02-21,19,83,7,8422
2013-05-14,19,83,5,8422
2013-02-19,19,83,6,8422
2013-05-06,19,83,4,8422
2013-02-18,19,83,9,8422
2013-02-17,19,83,13,8422
2013-02-15,19,83,16,8422
2013-02-14,19,83,4,8422
2013-02-13,19,83,9,8422
2013-02-11,19,83,8,8422
2013-05-16,19,83,3,8422
2013-02-10,19,83,13,8422
2013-02-09,19,83,5,8422
2013-02-07,19,83,14,8422
2013-02-06,19,83,14,8422
2013-02-05,19,83,10,8422
2013-02-03,19,83,11,8422
2013-02-02,19,83,11,8422
2013-06-16,19,83,13,8422
2013-06-19,19,83,9,8422
2013-02-01,19,83,16,8422
2013-01-30,19,83,6,8422
2013-06-24,19,83,11,8422
2013-01-28,19,83,3,8422
2013-01-26,19,83,22,8422
2013-06-29,19,83,12,8422
2013-01-25,19,83,13,8422
2013-01-24,19,83,6,8422
2013-01-22,19,83,7,8422
2013-01-21,19,83,6,8422
2013-01-20,19,83,15,8422
2013-04-05,19,83,6,8422
2013-05-15,19,83,9,8422
2013-01-19,19,83,13,8422
2013-07-06,19,83,14,8422
2013-01-18,19,83,9,8422
2013-01-17,19,83,10,8422
2013-01-16,19,83,10,8422
2013-01-14,19,83,7,8422
2013-01-13,19,83,13,8422
2013-01-12,19,83,21,8422
2013-07-14,19,83,7,8422
2013-07-11,19,83,11,8422
2013-01-15,19,83,9,8422
2013-01-11,19,83,7,8422
2013-07-18,19,83,6,8422
2013-01-10,19,83,10,8422
2013-07-15,19,83,15,8422
2013-07-19,19,83,14,8422
2013-01-09,19,83,11,8422
2013-01-08,19,83,7,8422
2013-07-05,19,83,19,8422
2013-07-03,19,83,12,8422
2013-01-23,19,83,9,8422
2013-06-20,19,83,6,8422
2013-06-28,19,83,11,8422
2013-01-27,19,83,6,8422
2013-01-29,19,83,2,8422
2013-06-23,19,83,16,8422
2013-01-31,19,83,8,8422
2013-01-07,19,83,11,8422
2013-07-28,19,83,5,8422
2013-01-06,19,83,23,8422
2013-02-04,19,83,2,8422
2013-01-05,19,83,22,8422
2013-07-30,19,83,7,8422
2013-01-04,19,83,6,8422
2013-06-15,19,83,18,8422
2013-02-08,19,83,13,8422
2013-01-03,19,83,6,8422
2013-05-24,19,83,7,8422
2013-02-12,19,83,17,8422
2013-08-02,19,83,11,8422
2013-01-02,19,83,8,8422
2013-05-20,19,83,7,8422
2013-05-19,19,83,14,8422
2013-02-16,19,83,17,8422
2013-07-09,19,83,5,8422
2013-08-01,19,83,10,8422
2013-01-01,19,83,12,8422
2012-12-31,19,83,6,8422
2013-05-12,19,83,6,8422
2013-02-20,19,83,8,8422
2013-05-11,19,83,17,8422
2013-02-24,19,83,1,8422
2013-04-26,19,83,10,8422
2013-05-04,19,83,14,8422
2013-02-28,19,83,9,8422
2012-12-30,19,83,7,8422
2012-12-29,19,83,17,8422
2013-03-02,19,83,14,8422
2013-03-04,19,83,12,8422
2012-12-28,19,83,11,8422
2013-04-06,19,83,27,8422
2013-08-06,19,83,14,8422
2013-08-09,19,83,23,8422
2012-12-27,19,83,5,8422
2013-03-08,19,83,10,8422
2013-04-17,19,83,4,8422
2013-03-10,19,83,12,8422
2013-03-12,19,83,8,8422
2013-04-12,19,83,12,8422
2013-04-13,19,83,17,8422
2013-03-16,19,83,15,8422
2012-12-26,19,83,18,8422
2012-12-24,19,83,10,8422
2013-03-18,19,83,5,8422
2013-03-21,19,83,5,8422
2012-12-23,19,83,16,8422
2013-08-11,19,83,12,8422
2013-08-14,19,83,12,8422
2012-12-22,19,83,15,8422
2013-05-28,19,83,7,8422
2013-04-01,19,83,8,8422
2013-03-31,19,83,4,8422
2013-03-29,19,83,15,8422
2012-12-21,19,83,6,8422
2012-12-20,19,83,8,8422
2012-12-19,19,83,10,8422
2013-08-19,19,83,10,8422
2012-12-18,19,83,5,8422
2012-12-17,19,83,2,8422
2013-08-23,19,83,10,8422
2012-12-16,19,83,16,8422
2013-08-15,19,83,11,8422
2012-12-15,19,83,11,8422
2012-12-14,19,83,10,8422
2012-12-13,19,83,13,8422
2012-12-12,19,83,8,8422
2012-12-11,19,83,6,8422
2013-08-26,19,83,10,8422
2013-09-05,19,83,13,8422
2012-12-10,19,83,7,8422
2012-12-09,19,83,14,8422
2013-09-16,19,83,10,8422
2012-12-08,19,83,21,8422
2013-08-25,19,83,20,8422
2012-12-07,19,83,11,8422
2013-09-17,19,83,7,8422
2012-12-06,19,83,10,8422
2012-12-05,19,83,13,8422
2013-09-21,19,83,21,8422
2012-12-04,19,83,10,8422
2013-09-22,19,83,13,8422
2012-12-03,19,83,8,8422
2012-12-02,19,83,20,8422
2013-04-29,19,83,11,8422
2012-12-01,19,83,15,8422
2013-09-26,19,83,6,8422
2012-11-30,19,83,17,8422
2013-09-18,19,83,10,8422
2012-11-29,19,83,10,8422
2012-11-28,19,83,4,8422
2012-11-27,19,83,3,8422
2013-09-29,19,83,9,8422
2012-11-26,19,83,10,8422
2013-10-02,19,83,14,8422
2012-11-25,19,83,7,8422
2012-11-24,19,83,14,8422
2012-11-23,19,83,10,8422
2013-10-04,19,83,7,8422
2012-11-22,19,83,6,8422
2013-09-28,19,83,14,8422
2013-10-07,19,83,11,8422
2012-11-21,19,83,8,8422
2012-11-20,19,83,9,8422
2012-11-19,19,83,11,8422
2013-10-11,19,83,6,8422
2012-11-18,19,83,19,8422
2013-10-12,19,83,14,8422
2012-11-17,19,83,14,8422
2012-11-16,19,83,10,8422
2013-05-22,19,83,7,8422
2013-10-15,19,83,10,8422
2012-11-15,19,83,1,8422
2013-10-14,19,83,10,8422
2012-11-14,19,83,10,8422
2012-11-13,19,83,8,8422
2012-11-12,19,83,11,8422
2012-11-11,19,83,19,8422
2013-10-19,19,83,22,8422
2012-11-10,19,83,14,8422
2013-10-18,19,83,10,8422
2012-11-09,19,83,10,8422
2012-11-08,19,83,7,8422
2012-11-07,19,83,12,8422
2012-11-06,19,83,7,8422
2012-11-05,19,83,12,8422
2013-10-23,19,83,8,8422
2013-10-26,19,83,14,8422
2012-11-04,19,83,18,8422
2012-11-03,19,83,10,8422
2012-11-02,19,83,7,8422
2012-11-01,19,83,6,8422
2013-07-01,19,83,6,8422
2013-10-28,19,83,15,8422
2013-10-31,19,83,5,8422
2012-10-31,19,83,12,8422
2012-10-30,19,83,1,8422
2012-10-29,19,83,8,8422
2012-10-28,19,83,25,8422
2013-11-05,19,83,11,8422
2012-10-27,19,83,16,8422
2012-10-26,19,83,11,8422
2013-11-09,19,83,25,8422
2012-10-25,19,83,13,8422
2012-10-24,19,83,9,8422
2012-10-23,19,83,5,8422
2012-10-22,19,83,7,8422
2013-11-12,19,83,7,8422
2012-10-21,19,83,13,8422
2013-11-11,19,83,8,8422
2013-11-15,19,83,11,8422
2012-10-20,19,83,17,8422
2012-10-19,19,83,10,8422
2012-10-18,19,83,4,8422
2012-10-17,19,83,11,8422
2012-10-16,19,83,3,8422
2013-11-16,19,83,19,8422
2013-11-19,19,83,11,8422
2012-10-15,19,83,8,8422
2012-10-14,19,83,13,8422
2012-10-13,19,83,17,8422
2013-10-16,19,83,11,8422
2013-11-21,19,83,12,8422
2012-10-12,19,83,5,8422
2012-10-11,19,83,12,8422
2012-10-10,19,83,6,8422
2012-10-09,19,83,13,8422
2012-10-08,19,83,16,8422
2013-12-06,19,83,11,8422
2012-10-07,19,83,6,8422
2012-10-06,19,83,19,8422
2013-08-18,19,83,14,8422
2013-12-10,19,83,3,8422
2012-10-05,19,83,16,8422
2013-12-02,19,83,7,8422
2013-12-08,19,83,17,8422
2012-10-04,19,83,6,8422
2012-10-03,19,83,5,8422
2012-10-02,19,83,4,8422
2012-10-01,19,83,7,8422
2013-12-28,19,83,14,8422
2012-09-30,19,83,16,8422
2012-09-29,19,83,12,8422
2012-09-28,19,83,12,8422
2014-01-11,19,83,16,8422
2012-09-27,19,83,13,8422
2013-12-22,19,83,19,8422
2012-09-26,19,83,1,8422
2014-01-12,19,83,18,8422
2012-09-25,19,83,8,8422
2012-09-24,19,83,10,8422
2014-01-23,19,83,7,8422
2012-09-23,19,83,9,8422
2014-01-24,19,83,5,8422
2012-09-22,19,83,11,8422
2012-09-21,19,83,22,8422
2013-09-24,19,83,6,8422
2012-09-20,19,83,20,8422
2014-01-28,19,83,6,8422
2012-09-19,19,83,9,8422
2014-01-13,19,83,10,8422
2012-09-18,19,83,5,8422
2012-09-17,19,83,8,8422
2012-09-16,19,83,13,8422
2014-01-31,19,83,7,8422
2012-09-15,19,83,21,8422
2014-02-23,19,83,11,8422
2012-09-14,19,83,21,8422
2012-09-13,19,83,11,8422
2013-07-07,19,83,16,8422
2013-12-01,19,83,22,8422
2012-09-12,19,83,7,8422
2012-09-11,19,83,20,8422
2012-09-10,19,83,21,8422
2012-09-09,19,83,24,8422
2012-09-08,19,83,22,8422
2014-03-04,19,83,3,8422
2012-09-07,19,83,11,8422
2014-03-05,19,83,10,8422
2012-09-06,19,83,16,8422
2012-09-05,19,83,11,8422
2012-09-04,19,83,10,8422
2012-09-03,19,83,10,8422
2012-09-02,19,83,16,8422
2014-03-09,19,83,8,8422
2012-09-01,19,83,11,8422
2012-08-31,19,83,18,8422
2014-03-26,19,83,10,8422
2012-08-30,19,83,7,8422
2012-08-29,19,83,9,8422
2014-03-25,19,83,4,8422
2012-08-28,19,83,8,8422
2012-08-27,19,83,13,8422
2012-08-26,19,83,15,8422
2014-02-28,19,83,4,8422
2014-04-06,19,83,17,8422
2012-08-25,19,83,14,8422
2012-08-24,19,83,17,8422
2013-11-04,19,83,11,8422
2012-08-23,19,83,13,8422
2012-08-22,19,83,4,8422
2012-08-21,19,83,12,8422
2012-08-20,19,83,12,8422
2012-08-17,19,83,8,8422
2012-08-16,19,83,17,8422
2012-08-12,19,83,18,8422
2012-08-09,19,83,12,8422
2012-08-08,19,83,11,8422
2012-08-07,19,83,9,8422
2012-08-04,19,83,11,8422
2012-08-02,19,83,16,8422
2012-07-31,19,83,10,8422
2012-07-29,19,83,8,8422
2012-07-28,19,83,7,8422
2012-07-27,19,83,7,8422
2012-08-06,19,83,17,8422
2012-07-24,19,83,9,8422
2012-07-23,19,83,8,8422
2012-07-21,19,83,9,8422
2012-07-19,19,83,6,8422
2012-07-18,19,83,10,8422
2012-07-15,19,83,13,8422
2013-12-05,19,83,11,8422
2012-07-14,19,83,5,8422
2012-07-11,19,83,15,8422
2012-07-09,19,83,10,8422
2012-07-08,19,83,11,8422
2012-07-07,19,83,10,8422
2012-07-03,19,83,13,8422
2012-07-04,19,83,10,8422
2012-06-28,19,83,10,8422
2012-06-29,19,83,11,8422
2012-06-25,19,83,12,8422
2014-02-27,19,83,7,8422
2012-06-24,19,83,12,8422
2012-06-22,19,83,9,8422
2012-06-21,19,83,8,8422
2012-06-18,19,83,8,8422
2012-06-19,19,83,10,8422
2012-06-17,19,83,16,8422
2012-06-14,19,83,6,8422
2012-06-13,19,83,9,8422
2012-06-12,19,83,4,8422
2012-06-08,19,83,4,8422
2012-06-09,19,83,13,8422
2012-06-06,19,83,6,8422
2012-06-05,19,83,17,8422
2014-01-26,19,83,15,8422
2012-06-04,19,83,6,8422
2012-06-01,19,83,10,8422
2012-05-30,19,83,10,8422
2012-05-29,19,83,10,8422
2012-05-28,19,83,6,8422
2012-05-24,19,83,8,8422
2012-05-23,19,83,10,8422
2012-05-21,19,83,8,8422
2012-05-20,19,83,12,8422
2012-05-18,19,83,3,8422
2012-05-16,19,83,11,8422
2012-05-15,19,83,13,8422
2012-05-14,19,83,6,8422
2012-05-13,19,83,6,8422
2012-05-17,19,83,5,8422
2012-05-12,19,83,7,8422
2012-05-11,19,83,10,8422
2012-05-10,19,83,10,8422
2012-05-09,19,83,6,8422
2012-05-19,19,83,13,8422
2012-05-22,19,83,14,8422
2012-05-08,19,83,15,8422
2012-05-25,19,83,13,8422
2012-05-07,19,83,8,8422
2012-05-06,19,83,13,8422
2012-05-05,19,83,20,8422
2012-05-04,19,83,11,8422
2012-05-03,19,83,9,8422
2012-05-31,19,83,6,8422
2012-05-02,19,83,8,8422
2014-04-11,19,83,6,8422
2012-06-02,19,83,19,8422
2012-05-01,19,83,8,8422
2012-04-30,19,83,4,8422
2012-04-29,19,83,10,8422
2012-04-28,19,83,16,8422
2012-06-03,19,83,17,8422
2012-04-27,19,83,12,8422
2012-04-26,19,83,7,8422
2012-04-25,19,83,2,8422
2012-06-10,19,83,8,8422
2012-04-24,19,83,11,8422
2012-04-23,19,83,14,8422
2012-06-11,19,83,9,8422
2012-04-22,19,83,20,8422
2012-04-21,19,83,4,8422
2012-06-15,19,83,11,8422
2012-04-20,19,83,7,8422
2012-06-07,19,83,7,8422
2012-04-19,19,83,10,8422
2012-04-18,19,83,8,8422
2012-04-17,19,83,11,8422
2012-06-20,19,83,10,8422
2012-04-16,19,83,3,8422
2014-05-06,19,83,10,8422
2012-04-15,19,83,11,8422
2012-04-14,19,83,10,8422
2014-05-10,19,83,13,8422
2012-04-13,19,83,4,8422
2012-06-23,19,83,13,8422
2012-04-12,19,83,10,8422
2012-06-26,19,83,6,8422
2012-04-11,19,83,4,8422
2012-04-10,19,83,5,8422
2012-04-09,19,83,2,8422
2012-06-30,19,83,16,8422
2012-04-08,19,83,7,8422
2012-07-01,19,83,10,8422
2012-04-07,19,83,15,8422
2012-04-06,19,83,12,8422
2012-04-05,19,83,9,8422
2012-07-05,19,83,11,8422
2012-04-04,19,83,4,8422
2014-05-26,19,83,6,8422
2012-05-27,19,83,11,8422
2012-06-16,19,83,12,8422
2012-06-27,19,83,11,8422
2012-07-02,19,83,7,8422
2012-04-03,19,83,10,8422
2012-04-02,19,83,10,8422
2012-04-01,19,83,19,8422
2012-03-31,19,83,8,8422
2012-03-30,19,83,15,8422
2012-07-10,19,83,12,8422
2012-03-29,19,83,6,8422
2012-03-28,19,83,5,8422
2012-07-13,19,83,14,8422
2012-03-27,19,83,9,8422
2012-07-12,19,83,10,8422
2012-07-16,19,83,10,8422
2012-03-26,19,83,5,8422
2012-03-25,19,83,10,8422
2014-06-11,19,83,7,8422
2012-03-24,19,83,11,8422
2012-03-23,19,83,9,8422
2012-03-22,19,83,5,8422
2012-07-17,19,83,13,8422
2012-07-20,19,83,4,8422
2012-03-21,19,83,11,8422
2012-03-20,19,83,6,8422
2012-03-19,19,83,13,8422
2012-07-06,19,83,16,8422
2012-03-18,19,83,13,8422
2012-07-22,19,83,10,8422
2012-07-25,19,83,12,8422
2012-03-17,19,83,10,8422
2014-07-12,19,83,3,8422
2012-03-16,19,83,10,8422
2012-03-15,19,83,5,8422
2012-03-14,19,83,8,8422
2012-07-30,19,83,7,8422
2012-03-13,19,83,9,8422
2012-03-12,19,83,4,8422
2012-08-03,19,83,8,8422
2012-03-11,19,83,15,8422
2012-07-26,19,83,12,8422
2012-08-01,19,83,14,8422
2012-03-10,19,83,12,8422
2012-03-09,19,83,6,8422
2014-07-24,19,83,13,8422
2012-03-08,19,83,7,8422
2012-03-07,19,83,11,8422
2012-08-10,19,83,11,8422
2012-03-06,19,83,5,8422
2012-03-05,19,83,10,8422
2012-03-04,19,83,15,8422
2012-08-11,19,83,12,8422
2012-03-03,19,83,13,8422
2012-08-05,19,83,17,8422
2012-03-02,19,83,14,8422
2012-03-01,19,83,1,8422
2014-08-01,19,83,9,8422
2012-02-29,19,83,7,8422
2012-08-18,19,83,15,8422
2012-02-28,19,83,6,8422
2012-08-19,19,83,12,8422
2012-02-27,19,83,4,8422
2012-02-26,19,83,14,8422
2014-08-27,19,83,13,8422
2012-02-25,19,83,13,8422
2012-02-24,19,83,6,8422
2014-08-31,19,83,8,8422
2012-08-15,19,83,9,8422
2012-02-23,19,83,11,8422
2014-02-25,19,83,8,8422
2012-02-22,19,83,4,8422
2012-02-21,19,83,1,8422
2012-02-20,19,83,7,8422
2012-02-18,19,83,19,8422
2012-02-15,19,83,11,8422
2012-02-14,19,83,4,8422
2012-02-10,19,83,10,8422
2012-02-06,19,83,3,8422
2012-02-02,19,83,6,8422
2012-01-30,19,83,4,8422
2012-08-14,19,83,4,8422
2012-01-29,19,83,19,8422
2012-01-25,19,83,5,8422
2012-01-21,19,83,13,8422
2014-09-16,19,83,4,8422
2012-01-17,19,83,6,8422
2012-01-14,19,83,10,8422
2012-01-13,19,83,8,8422
2012-01-09,19,83,8,8422
2012-01-05,19,83,9,8422
2012-01-01,19,83,10,8422
2012-05-26,19,83,13,8422
2012-08-13,19,83,11,8422
2012-01-02,19,83,11,8422
2012-01-03,19,83,8,8422
2012-01-06,19,83,9,8422
2012-01-07,19,83,18,8422
2012-01-08,19,83,9,8422
2012-01-04,19,83,4,8422
2012-01-10,19,83,2,8422
2012-01-11,19,83,4,8422
2014-09-28,19,83,5,8422
2012-01-15,19,83,12,8422
2012-01-16,19,83,12,8422
2012-01-18,19,83,6,8422
2012-01-19,19,83,3,8422
2012-01-20,19,83,10,8422
2012-01-22,19,83,11,8422
2012-01-23,19,83,9,8422
2012-01-26,19,83,10,8422
2012-01-27,19,83,8,8422
2012-01-24,19,83,5,8422
2012-01-28,19,83,12,8422
2012-01-31,19,83,7,8422
2012-02-01,19,83,13,8422
2012-02-04,19,83,16,8422
2012-02-05,19,83,14,8422
2012-02-03,19,83,6,8422
2012-02-07,19,83,7,8422
2012-02-09,19,83,4,8422
2012-02-08,19,83,3,8422
2012-02-11,19,83,18,8422
2012-02-12,19,83,10,8422
2012-02-13,19,83,15,8422
2012-02-16,19,83,2,8422
2012-02-17,19,83,9,8422
2012-02-19,19,83,13,8422
2012-01-12,19,83,2,8422
2012-01-27,19,88,1,136
2012-04-19,19,88,2,136
2012-05-11,19,88,2,136
2013-07-01,19,88,1,136
2012-06-30,19,88,1,136
2013-04-12,19,88,2,136
2013-04-13,19,88,2,136
2013-03-02,19,88,1,136
2013-04-01,19,88,1,136
2012-12-10,19,88,2,136
2012-10-28,19,88,1,136
2012-10-19,19,88,1,136
2012-10-18,19,88,1,136
2012-10-07,19,88,1,136
2012-10-04,19,88,1,136
2012-09-28,19,88,2,136
2012-09-24,19,88,2,136
2012-09-23,19,88,3,136
2012-09-22,19,88,3,136
2012-09-19,19,88,2,136
2012-09-18,19,88,1,136
2012-09-29,19,88,1,136
2012-09-04,19,88,10,136
2012-08-31,19,88,1,136
2012-08-14,19,88,1,136
2012-08-09,19,88,1,136
2012-08-08,19,88,1,136
2012-08-07,19,88,3,136
2012-08-03,19,88,1,136
2012-12-19,19,88,1,136
2012-08-02,19,88,3,136
2012-07-27,19,88,1,136
2012-10-27,19,88,1,136
2012-08-04,19,88,1,136
2012-10-10,19,88,1,136
2012-08-10,19,88,3,136
2012-07-26,19,88,1,136
2013-04-02,19,88,3,136
2012-07-25,19,88,2,136
2013-04-06,19,88,1,136
2012-07-24,19,88,1,136
2012-07-23,19,88,1,136
2012-09-21,19,88,1,136
2012-07-22,19,88,1,136
2013-04-14,19,88,1,136
2012-07-21,19,88,4,136
2012-10-03,19,88,1,136
2013-01-05,19,88,1,136
2013-04-10,19,88,3,136
2012-07-18,19,88,4,136
2012-07-15,19,88,5,136
2012-10-06,19,88,1,136
2012-07-14,19,88,1,136
2012-07-07,19,88,4,136
2012-07-05,19,88,1,136
2012-07-03,19,88,1,136
2012-06-25,19,88,1,136
2012-06-23,19,88,1,136
2012-06-15,19,88,1,136
2012-06-06,19,88,1,136
2012-06-05,19,88,1,136
2012-06-04,19,88,1,136
2012-06-02,19,88,5,136
2012-06-01,19,88,2,136
2012-05-30,19,88,2,136
2012-05-27,19,88,1,136
2012-05-24,19,88,1,136
2012-05-10,19,88,1,136
2012-05-01,19,88,1,136
2012-04-20,19,88,1,136
2012-04-17,19,88,1,136
2012-04-15,19,88,2,136
2012-04-14,19,88,3,136
2012-04-13,19,88,2,136
2012-04-11,19,88,1,136
2012-04-08,19,88,1,136
2012-03-29,19,88,1,136
2012-03-24,19,88,1,136
2012-03-03,19,88,1,136
2012-02-26,19,88,1,136
2012-02-06,19,88,1,136
2013-01-25,19,93,3,856
2012-12-16,19,93,3,856
2012-12-10,19,93,3,856
2012-12-09,19,93,3,856
2012-11-14,19,93,1,856
2012-11-02,19,93,3,856
2012-10-14,19,93,47,856
2012-10-12,19,93,2,856
2012-10-11,19,93,1,856
2012-10-10,19,93,4,856
2012-10-05,19,93,8,856
2012-09-28,19,93,31,856
2012-09-20,19,93,5,856
2012-09-17,19,93,4,856
2012-09-16,19,93,2,856
2012-09-08,19,93,2,856
2012-09-02,19,93,7,856
2012-08-28,19,93,10,856
2012-08-21,19,93,2,856
2012-08-17,19,93,1,856
2012-08-11,19,93,28,856
2012-08-06,19,93,4,856
2012-07-31,19,93,2,856
2012-07-12,19,93,4,856
2012-07-11,19,93,4,856
2012-07-03,19,93,20,856
2012-06-26,19,93,4,856
2012-06-20,19,93,6,856
2012-06-15,19,93,7,856
2012-06-14,19,93,1,856
2012-06-10,19,93,4,856
2012-06-09,19,93,2,856
2012-06-05,19,93,6,856
2012-06-01,19,93,19,856
2012-05-26,19,93,3,856
2012-05-23,19,93,3,856
2012-05-22,19,93,7,856
2012-05-17,19,93,5,856
2012-05-10,19,93,2,856
2012-05-04,19,93,3,856
2012-05-01,19,93,11,856
2012-04-28,19,93,7,856
2012-04-23,19,93,2,856
2012-04-16,19,93,6,856
2012-04-07,19,93,4,856
2012-03-30,19,93,2,856
2012-03-29,19,93,1,856
2012-03-16,19,93,1,856
2012-03-08,19,93,2,856
2012-02-11,19,93,3,856
2012-01-24,19,93,1,856
2012-01-06,19,93,5,856
2012-01-02,19,93,2,856
2012-02-06,19,93,1,856
2012-02-17,19,93,5,856
2012-02-24,19,93,1,856
2012-02-12,19,93,1,856
2012-03-11,19,93,7,856
2012-03-15,19,93,2,856
2012-03-12,19,93,1,856
2012-03-17,19,93,2,856
2012-03-22,19,93,1,856
2012-03-25,19,93,7,856
2012-04-08,19,93,1,856
2012-04-09,19,93,2,856
2012-04-13,19,93,10,856
2012-04-05,19,93,2,856
2012-04-17,19,93,6,856
2012-04-19,19,93,4,856
2012-04-20,19,93,4,856
2012-04-27,19,93,1,856
2012-04-26,19,93,2,856
2012-05-02,19,93,3,856
2012-04-25,19,93,4,856
2012-05-03,19,93,14,856
2012-05-05,19,93,2,856
2012-05-07,19,93,7,856
2012-05-11,19,93,3,856
2012-05-14,19,93,6,856
2012-05-15,19,93,10,856
2012-05-08,19,93,1,856
2012-05-19,19,93,1,856
2012-05-18,19,93,6,856
2012-05-21,19,93,1,856
2012-05-24,19,93,9,856
2012-05-25,19,93,8,856
2012-03-31,19,93,4,856
2012-05-29,19,93,5,856
2012-05-30,19,93,2,856
2012-05-31,19,93,1,856
2012-06-02,19,93,14,856
2012-06-06,19,93,10,856
2012-06-07,19,93,4,856
2012-06-04,19,93,9,856
2012-06-08,19,93,4,856
2012-06-23,19,93,12,856
2012-06-21,19,93,14,856
2012-06-25,19,93,10,856
2012-06-28,19,93,1,856
2012-06-03,19,93,6,856
2012-06-29,19,93,2,856
2012-06-30,19,93,4,856
2012-07-08,19,93,3,856
2012-07-13,19,93,6,856
2012-08-01,19,93,5,856
2012-08-03,19,93,10,856
2012-07-07,19,93,5,856
2012-07-29,19,93,5,856
2012-08-04,19,93,13,856
2012-08-08,19,93,12,856
2012-08-09,19,93,4,856
2012-08-10,19,93,24,856
2012-07-05,19,93,6,856
2012-08-12,19,93,6,856
2012-08-14,19,93,3,856
2012-08-15,19,93,20,856
2012-08-27,19,93,4,856
2012-08-25,19,93,2,856
2012-08-30,19,93,1,856
2012-08-31,19,93,3,856
2012-09-04,19,93,4,856
2012-09-01,19,93,7,856
2012-09-05,19,93,1,856
2012-09-10,19,93,5,856
2012-09-14,19,93,2,856
2012-09-15,19,93,10,856
2012-09-07,19,93,5,856
2012-09-18,19,93,5,856
2012-09-19,19,93,3,856
2012-09-27,19,93,12,856
2012-09-22,19,93,10,856
2012-09-30,19,93,10,856
2012-10-03,19,93,8,856
2012-09-21,19,93,7,856
2012-10-04,19,93,1,856
2012-10-06,19,93,9,856
2012-10-07,19,93,2,856
2012-10-13,19,93,3,856
2012-10-09,19,93,3,856
2012-10-27,19,93,1,856
2012-10-19,19,93,1,856
2012-10-28,19,93,3,856
2012-11-06,19,93,3,856
2012-11-13,19,93,1,856
2012-12-03,19,93,3,856
2012-12-04,19,93,4,856
2012-11-03,19,93,2,856
2012-12-08,19,93,5,856
2012-12-13,19,93,7,856
2012-12-17,19,93,5,856
2012-12-22,19,93,1,856
2012-12-15,19,93,2,856
2013-01-15,19,93,2,856
2013-01-27,19,93,10,856
2013-01-28,19,93,3,856
2013-02-18,19,93,4,856
2013-04-29,20,5,15,71034
2013-05-02,20,5,111,71034
2013-05-11,20,5,105,71034
2013-05-15,20,5,35,71034
2013-06-30,20,5,41,71034
2013-07-06,20,5,57,71034
2014-10-31,20,5,43,71034
2014-10-30,20,5,32,71034
2014-10-26,20,5,40,71034
2014-10-27,20,5,69,71034
2014-10-23,20,5,56,71034
2014-10-22,20,5,194,71034
2014-10-18,20,5,139,71034
2014-10-17,20,5,43,71034
2014-10-07,20,5,45,71034
2014-10-04,20,5,101,71034
2014-10-05,20,5,117,71034
2014-10-03,20,5,64,71034
2014-10-01,20,5,115,71034
2014-09-30,20,5,16,71034
2014-09-29,20,5,57,71034
2014-09-28,20,5,72,71034
2014-09-24,20,5,29,71034
2014-09-25,20,5,47,71034
2014-09-21,20,5,54,71034
2014-09-20,20,5,26,71034
2014-09-17,20,5,25,71034
2014-09-15,20,5,73,71034
2014-09-14,20,5,118,71034
2014-09-13,20,5,118,71034
2014-09-02,20,5,36,71034
2014-09-01,20,5,165,71034
2014-08-29,20,5,75,71034
2014-08-27,20,5,31,71034
2014-08-30,20,5,100,71034
2014-08-25,20,5,48,71034
2014-08-24,20,5,62,71034
2014-08-22,20,5,32,71034
2014-08-21,20,5,16,71034
2014-08-20,20,5,39,71034
2014-08-17,20,5,121,71034
2014-08-15,20,5,52,71034
2014-08-13,20,5,41,71034
2014-08-08,20,5,102,71034
2014-08-09,20,5,67,71034
2014-08-10,20,5,143,71034
2014-08-06,20,5,120,71034
2014-08-05,20,5,60,71034
2014-08-03,20,5,116,71034
2014-08-01,20,5,134,71034
2014-07-31,20,5,33,71034
2014-07-28,20,5,20,71034
2014-07-26,20,5,45,71034
2014-07-24,20,5,43,71034
2014-07-22,20,5,68,71034
2014-07-21,20,5,49,71034
2014-07-13,20,5,69,71034
2014-06-26,20,5,72,71034
2014-07-02,20,5,125,71034
2014-07-03,20,5,63,71034
2014-06-27,20,5,77,71034
2014-06-28,20,5,37,71034
2014-06-24,20,5,62,71034
2014-06-23,20,5,101,71034
2014-06-21,20,5,59,71034
2014-06-20,20,5,63,71034
